JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453376.250000000, A.D. 2005-Jan-05 18:00:00.0000, -5.890568578987581E+07, -9.058241664540704E+07,  2.182908946353499E+06,  2.901707856180905E+01, -1.939340357934322E+01, -1.940368231922688E+00,
2453376.500000000, A.D. 2005-Jan-06 00:00:00.0000, -5.827747443643978E+07, -9.099910973833741E+07,  2.140943891205102E+06,  2.915040064252726E+01, -1.918913846678026E+01, -1.945269168876742E+00,
2453376.750000000, A.D. 2005-Jan-06 06:00:00.0000, -5.764639881595927E+07, -9.141138090835495E+07,  2.098874003891416E+06,  2.928228747000343E+01, -1.898396796422805E+01, -1.950074879127002E+00,
2453377.000000000, A.D. 2005-Jan-06 12:00:00.0000, -5.701248999466060E+07, -9.181921070878883E+07,  2.056701343545344E+06,  2.941273306031143E+01, -1.877790224024808E+01, -1.954785156404421E+00,
2453377.250000000, A.D. 2005-Jan-06 18:00:00.0000, -5.637577916724271E+07, -9.222257991301253E+07,  2.014427973704707E+06,  2.954173150180037E+01, -1.857095150066774E+01, -1.959399799120747E+00,
2453377.500000000, A.D. 2005-Jan-07 00:00:00.0000, -5.573629765531385E+07, -9.262146951524319E+07,  1.972055962210990E+06,  2.966927695529030E+01, -1.836312598805975E+01, -1.963918610373623E+00,
2453377.750000000, A.D. 2005-Jan-07 06:00:00.0000, -5.509407690582415E+07, -9.301586073132966E+07,  1.929587381108154E+06,  2.979536365426672E+01, -1.815443598121999E+01, -1.968341397950643E+00,
2453378.000000000, A.D. 2005-Jan-07 12:00:00.0000, -5.444914848949391E+07, -9.340573499952935E+07,  1.887024306541249E+06,  2.991998590507123E+01, -1.794489179464487E+01, -1.972667974333197E+00,
2453378.250000000, A.D. 2005-Jan-07 18:00:00.0000, -5.380154409923791E+07, -9.379107398127356E+07,  1.844368818655003E+06,  3.004313808708850E+01, -1.773450377800810E+01, -1.976898156700103E+00,
2453378.500000000, A.D. 2005-Jan-08 00:00:00.0000, -5.315129554858576E+07, -9.417185956192183E+07,  1.801623001492318E+06,  3.016481465292935E+01, -1.752328231563717E+01, -1.981031766931002E+00,
2453378.750000000, A.D. 2005-Jan-08 06:00:00.0000, -5.249843477009818E+07, -9.454807385150462E+07,  1.758788942892686E+06,  3.028501012861001E+01, -1.731123782598932E+01, -1.985068631609531E+00,
2453379.000000000, A.D. 2005-Jan-08 12:00:00.0000, -5.184299381377956E+07, -9.491969918545508E+07,  1.715868734390602E+06,  3.040371911372779E+01, -1.709838076112714E+01, -1.989008582026286E+00,
2453379.250000000, A.D. 2005-Jan-08 18:00:00.0000, -5.118500484548681E+07, -9.528671812532899E+07,  1.672864471113767E+06,  3.052093628163273E+01, -1.688472160619381E+01, -1.992851454181543E+00,
2453379.500000000, A.D. 2005-Jan-09 00:00:00.0000, -5.052450014533439E+07, -9.564911345951387E+07,  1.629778251681443E+06,  3.063665637959578E+01, -1.667027087888807E+01, -1.996597088787768E+00,
2453379.750000000, A.D. 2005-Jan-09 06:00:00.0000, -4.986151210609591E+07, -9.600686820392637E+07,  1.586612178102545E+06,  3.075087422897300E+01, -1.645503912893879E+01, -2.000245331271916E+00,
2453380.000000000, A.D. 2005-Jan-09 12:00:00.0000, -4.919607323160210E+07, -9.635996560269845E+07,  1.543368355673864E+06,  3.086358472536618E+01, -1.623903693757934E+01, -2.003796031777499E+00,
2453380.250000000, A.D. 2005-Jan-09 18:00:00.0000, -4.852821613513544E+07, -9.670838912885226E+07,  1.500048892878138E+06,  3.097478283877966E+01, -1.602227491702162E+01, -2.007249045166437E+00,
2453380.500000000, A.D. 2005-Jan-10 00:00:00.0000, -4.785797353782137E+07, -9.705212248496355E+07,  1.456655901282065E+06,  3.108446361377348E+01, -1.580476370993003E+01, -2.010604231020689E+00,
2453380.750000000, A.D. 2005-Jan-10 06:00:00.0000, -4.718537826701630E+07, -9.739114960381378E+07,  1.413191495434433E+06,  3.119262216961283E+01, -1.558651398889501E+01, -2.013861453643679E+00,
2453381.000000000, A.D. 2005-Jan-10 12:00:00.0000, -4.651046325469237E+07, -9.772545464903082E+07,  1.369657792764068E+06,  3.129925370041379E+01, -1.536753645590661E+01, -2.017020582061496E+00,
2453381.250000000, A.D. 2005-Jan-10 18:00:00.0000, -4.583326153581914E+07, -9.805502201571830E+07,  1.326056913477793E+06,  3.140435347528540E+01, -1.514784184182782E+01, -2.020081490023881E+00,
