JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453376.000000000, A.D. 2005-Jan-05 12:00:00.0000, -8.085608959264710E+08, -1.028872127544915E+08,  1.851915429721819E+07,  1.487559579469476E+00, -1.234534132018302E+01,  1.788368593025869E-02,
2453376.250000000, A.D. 2005-Jan-05 18:00:00.0000, -8.085287127443882E+08, -1.031538624984808E+08,  1.851953974160258E+07,  1.492304409988974E+00, -1.234436220495166E+01,  1.780797934679690E-02,
2453376.500000000, A.D. 2005-Jan-06 00:00:00.0000, -8.084964323131473E+08, -1.034204867776044E+08,  1.851992363632562E+07,  1.496505701405955E+00, -1.234307774397159E+01,  1.773595712409204E-02,
2453376.750000000, A.D. 2005-Jan-06 06:00:00.0000, -8.084640681283318E+08, -1.036870852770124E+08,  1.852030580842512E+07,  1.500088933029898E+00, -1.234204045190242E+01,  1.764652773659936E-02,
2453377.000000000, A.D. 2005-Jan-06 12:00:00.0000, -8.084316299306808E+08, -1.039536679237251E+08,  1.852068576634456E+07,  1.503461764779870E+00, -1.234165901458730E+01,  1.753060769973924E-02,
2453377.250000000, A.D. 2005-Jan-06 18:00:00.0000, -8.083991161577139E+08, -1.042202492699767E+08,  1.852106300964151E+07,  1.507164491178905E+00, -1.234186788401413E+01,  1.739815135063871E-02,
2453377.500000000, A.D. 2005-Jan-07 00:00:00.0000, -8.083665156883132E+08, -1.044868377797220E+08,  1.852143739184883E+07,  1.511509415719274E+00, -1.234223522943925E+01,  1.726910687194216E-02,
2453377.750000000, A.D. 2005-Jan-07 06:00:00.0000, -8.083338150342082E+08, -1.047534312906534E+08,  1.852180918165987E+07,  1.516385567815588E+00, -1.234225896681548E+01,  1.715990251160004E-02,
2453378.000000000, A.D. 2005-Jan-07 12:00:00.0000, -8.083010072962950E+08, -1.050200190313808E+08,  1.852217886159373E+07,  1.521336347227683E+00, -1.234169684046798E+01,  1.707260464026561E-02,
2453378.250000000, A.D. 2005-Jan-07 18:00:00.0000, -8.082680961104325E+08, -1.052865897342895E+08,  1.852254677762035E+07,  1.525909901664944E+00, -1.234074774974637E+01,  1.699337260985168E-02,
2453378.500000000, A.D. 2005-Jan-08 00:00:00.0000, -8.082350916121802E+08, -1.055531400062395E+08,  1.852291289421034E+07,  1.529995299352265E+00, -1.233988807742410E+01,  1.690324192973414E-02,
2453378.750000000, A.D. 2005-Jan-08 06:00:00.0000, -8.082020017020594E+08, -1.058196763209084E+08,  1.852327684890662E+07,  1.533894324600541E+00, -1.233948889849520E+01,  1.679308144642278E-02,
2453379.000000000, A.D. 2005-Jan-08 12:00:00.0000, -8.081688252249902E+08, -1.060862091368184E+08,  1.852363826594079E+07,  1.538085210684704E+00, -1.233952156185079E+01,  1.667091699560963E-02,
2453379.250000000, A.D. 2005-Jan-08 18:00:00.0000, -8.081355521628108E+08, -1.063527438281061E+08,  1.852399708520717E+07,  1.542851789978811E+00, -1.233957594728188E+01,  1.655594445280872E-02,
2453379.500000000, A.D. 2005-Jan-09 00:00:00.0000, -8.081021708327525E+08, -1.066192754120560E+08,  1.852435365238980E+07,  1.548049498506105E+00, -1.233916769736825E+01,  1.646397652649689E-02,
2453379.750000000, A.D. 2005-Jan-09 06:00:00.0000, -8.080686768240916E+08, -1.068857909742314E+08,  1.852470850343644E+07,  1.553192088994497E+00, -1.233809470269570E+01,  1.639567369043426E-02,
2453380.000000000, A.D. 2005-Jan-09 12:00:00.0000, -8.080350768632966E+08, -1.071522778835051E+08,  1.852506200996000E+07,  1.557801410534644E+00, -1.233658519449517E+01,  1.633611056407691E-02,
2453380.250000000, A.D. 2005-Jan-09 18:00:00.0000, -8.080013847974906E+08, -1.074187321196299E+08,  1.852541413220417E+07,  1.561731193756604E+00, -1.233516792336427E+01,  1.626408175914484E-02,
2453380.500000000, A.D. 2005-Jan-10 00:00:00.0000, -8.079676129682758E+08, -1.076851613856358E+08,  1.852576442680601E+07,  1.565285193398968E+00, -1.233431138227867E+01,  1.616688952852297E-02,
2453380.750000000, A.D. 2005-Jan-10 06:00:00.0000, -8.079337632004766E+08, -1.079515787507278E+08,  1.852611240426917E+07,  1.569025249956788E+00, -1.233405176545385E+01,  1.605112894406258E-02,
2453381.000000000, A.D. 2005-Jan-10 12:00:00.0000, -8.078998270973877E+08, -1.082179938026140E+08,  1.852645784422028E+07,  1.573304566477657E+00, -1.233399881288502E+01,  1.593583376649921E-02,
2453381.250000000, A.D. 2005-Jan-10 18:00:00.0000, -8.078657928501632E+08, -1.084844054686903E+08,  1.852680095765412E+07,  1.578069658161693E+00, -1.233366843109496E+01,  1.583759305372290E-02,
2453381.500000000, A.D. 2005-Jan-11 00:00:00.0000, -8.078316539189339E+08, -1.087508041563475E+08,  1.852714218467638E+07,  1.582911052738935E+00, -1.233278149986146E+01,  1.576045935013504E-02,
2453381.750000000, A.D. 2005-Jan-11 06:00:00.0000, -8.077974140736785E+08, -1.090171785649952E+08,  1.852748187529027E+07,  1.587349739495691E+00, -1.233148140701533E+01,  1.569217496472941E-02,
2453382.000000000, A.D. 2005-Jan-11 12:00:00.0000, -8.077630846775935E+08, -1.092835246282467E+08,  1.852782000450936E+07,  1.591211879797810E+00, -1.233024522279770E+01,  1.561279412611594E-02,
